"SurveyID","ID"
3,310
3,740
3,716
3,426
3,60
3,372
3,167
3,717
3,697
3,505
3,681
3,700
3,345
3,353
3,569
3,691
3,916
3,135
3,138
3,189
3,119
3,38
3,577
3,269
3,93
3,224
3,28
3,574
3,690
3,461
3,425
3,543
3,778
3,302
3,362
3,256
3,175
3,404
3,188
3,45
3,784
3,175
3,148
3,317
3,909
3,147
3,756
3,543
3,325
3,461
3,924
3,102
3,362
3,315
3,269
3,169
3,56
3,356
3,793
3,425
3,112
3,22
3,543
3,84
3,84
3,749
3,823
3,187
3,591
3,200
3,624
3,130
3,519
3,232
3,329
3,771
3,952
3,210
3,807
3,691
3,419
3,976
3,577
3,742
3,673
3,246
3,389
3,952
3,302
3,854
3,730
3,216
3,915
3,397
3,291
3,318
3,858
3,669
3,519
3,126
3,19
3,358
3,607
3,432
3,993
3,522
3,269
3,882
3,31
3,488
3,756
3,103
3,461
3,730
3,9
3,26
3,135
3,816
3,614
3,646
3,791
3,217
3,94
3,160
3,425
3,415
3,614
3,23
3,196
3,529
3,717
3,619
3,868
3,722
3,573
3,669
3,407
3,446
3,376
3,476
3,488
3,167
3,326
3,949
3,351
3,786
3,431
3,425
3,22
3,543
3,340
3,28
3,426
3,566
3,442
3,747
3,472
3,167
3,858
3,101
3,622
3,845
3,269
3,320
3,807
3,997
3,470
3,529
3,324
3,288
3,137
3,797
3,598
3,226
3,859
3,151
3,537
3,141
3,440
3,65
3,425
3,472
3,728
3,956
3,770
3,430
3,519
3,431
3,449
3,169
3,362
3,462
3,141
3,204
3,72
3,991
3,606
3,322
3,213
3,600
3,812
3,620
3,651
3,320
3,342
3,366
3,725
3,915
3,407
3,485
3,799
3,136
3,988
3,754
3,428
3,728
3,830
3,799
3,294
3,552
3,111
3,811
3,167
3,577
3,321
3,510
3,287
3,789
3,371
3,303
3,838
3,554
3,136
3,570
3,418
3,683
3,838
3,619
3,429
3,20
3,647
3,382
3,577
3,784
3,430
3,163
3,951
3,428
3,720
3,595
3,858
3,768
3,304
3,906
3,739
3,70
3,512
3,461
3,84
3,494
3,534
3,961
3,513
3,350
3,882
3,290
3,371
3,428
3,550
3,39
3,737
3,543
3,491
3,14
3,550
3,387
3,104
3,384
3,52
3,510
3,668
3,561
3,112
3,566
3,60
3,604
3,742
3,576
3,289
3,148
3,313
3,829
3,461
3,690
3,573
3,175
3,915
3,104
3,740
3,550
3,609
3,451
3,550
3,134
3,90
3,371
3,634
3,366
3,399
3,700
3,584
3,179
3,577
3,461
3,895
3,541
3,371
3,371
3,605
3,324
3,382
3,552
3,602
3,927
3,390
3,403
3,624
3,725
3,612
3,728
3,336
3,443
3,805
3,566
3,529
3,259
3,823
3,751
3,849
3,513
3,778
3,351
3,196
3,461
3,303
3,352
3,842
3,425
3,180
3,172
3,529
3,824
3,602
3,952
3,38
3,498
3,273
3,487
3,651
3,197
3,84
3,321
3,598
3,153
3,671
3,125
3,84
3,647
3,73
3,696
3,519
3,698
3,399
3,519
3,554
3,816
3,596
3,811
3,485
3,119
3,169
3,785
3,864
3,949
3,509
3,770
3,529
3,342
3,984
3,304
3,975
3,167
3,175
3,890
3,107
3,382
3,849
3,774
3,498
3,68
3,733
3,554
3,526
3,799
3,584
3,136
3,926
3,436
3,167
3,430
3,160
3,975
3,543
3,841
3,374
3,623
3,817
3,146
3,659
3,197
3,975
3,690
3,807
3,135
3,901
3,441
3,146
3,216
3,137
3,901
3,575
3,593
3,749
3,988
3,111
3,216
3,76
3,624
3,471
3,890
3,745
3,577
3,938
3,624
3,512
3,298
3,975
3,102
3,141
3,293
3,461
3,831
3,352
3,95
3,131
3,921
3,28
3,451
3,933
3,973
3,564
3,17
3,860
3,535
3,561
3,492
3,554
3,339
3,135
3,147
3,881
3,854
3,807
3,799
3,642
3,90
3,566
3,283
3,360
3,240
3,733
3,624
3,733
3,955
3,425
3,60
3,849
3,214
3,399
3,252
3,730
3,816
3,522
3,619
3,799
3,740
3,275
3,801
3,658
3,989
3,449
3,543
3,41
3,351
3,519
3,906
3,159
3,799
3,308
3,564
3,362
3,354
3,365
3,452
3,440
3,212
3,216
3,859
3,450
3,415
3,383
3,303
3,540
3,700
3,882
3,722
3,200
3,797
3,197
3,671
3,153
3,137
3,770
3,169
3,60
3,197
3,519
3,1000
3,362
3,40
3,883
3,483
3,811
3,993
3,529
3,103
3,844
3,158
3,357
3,153
3,584
3,376
3,864
3,307
3,855
3,3
3,733
3,392
3,749
3,942
3,293
3,360
3,321
3,710
3,948
3,160
3,745
3,451
3,713
3,749
3,768
3,426
3,485
3,619
3,949
3,197
3,522
3,985
3,4
3,376
3,167
3,425
3,568
3,487
3,167
3,883
3,539
3,796
3,754
3,892
3,798
3,496
3,325
3,534
3,258
3,647
3,705
3,900
3,998
3,527
3,516
3,595
3,658
3,316
3,354
3,345
3,858
3,269
3,830
3,731
3,197
3,148
3,561
3,592
3,938
3,240
3,84
3,102
3,734
3,341
3,799
3,392
3,942
3,823
3,542
3,197
3,110
3,34
3,882
3,554
3,335
3,720
3,212
3,136
3,143
3,738
3,324
3,425
3,321
3,566
3,317
3,915
3,619
3,3
3,431
3,425
3,892
3,360
3,891
3,89
3,158
3,351
3,404
3,476
3,882
3,43
3,415
3,961
3,866
3,285
3,472
3,868
3,164
3,136
3,891
3,362
3,334
3,148
3,37
3,696
3,22
3,366
3,561
3,303
3,774
3,345
3,860
3,117
3,56
3,466
3,211
3,124
3,688
3,864
3,442
3,517
3,622
3,422
3,878
3,909
3,251
3,722
3,102
3,308
3,540
3,101
3,345
3,217
3,368
3,351
3,4
3,760
3,569
3,975
3,345
3,817
3,218
3,302
3,26
3,579
3,678
3,543
3,535
3,678
3,392
3,924
3,829
3,132
3,765
3,98
3,700
3,172
3,725
3,377
3,537
3,543
3,605
3,898
3,553
3,450
3,418
3,807
3,89
3,778
3,543
3,983
3,148
3,944
3,336
3,671
3,710
3,212
3,376
3,801
3,373
3,384
3,501
3,44
3,26
3,101
3,137
3,652
3,382
3,362
3,102
3,892
3,2
3,916
3,975
3,799
3,834
3,923
3,324
3,975
3,858
3,182
3,110
3,26
3,404
3,975
3,958
3,799
3,370
3,345
3,172
3,866
3,760
3,550
3,811
3,584
3,983
3,84
3,641
3,677
3,519
3,533
3,450
3,749
3,774
3,778
3,298
3,573
3,169
3,169
3,160
3,532
3,77
3,842
3,490
3,159
3,399
3,227
3,382
3,146
3,895
3,728
3,254
3,513
3,21
3,370
3,76
3,799
3,728
3,829
3,366
3,790
3,989
3,324
3,733
3,952
3,713
3,858
3,189
3,742
3,142
3,898
3,563
3,975
3,451
3,864
3,216
3,733
3,250
3,233
3,158
3,786
3,733
3,183
3,83
3,529
3,271
3,175
3,547
3,675
3,602
3,269
3,220
3,638
3,700
3,166
3,516
3,901
3,799
3,964
3,634
3,210
3,816
3,543
3,605
3,707
3,36
3,110
3,111
3,134
3,519
3,740
3,770
3,811
3,690
3,672
3,807
3,445
3,690
3,66
3,784
3,722
3,298
3,903
3,534
3,222
3,199
3,34
3,250
3,774
3,103
3,447
3,927
3,577
3,174
3,39
3,892
3,671
3,373
3,20
3,858
3,916
3,961
3,554
3,472
3,707
3,722
3,724
3,774
3,600
3,766
3,859
3,407
3,492
3,341
3,516
3,2
3,585
3,932
3,854
3,354
3,658
3,851
3,425
3,829
3,392
3,167
3,287
3,167
3,785
3,278
3,602
3,529
3,697
3,799
3,201
3,44
3,388
3,844
3,916
3,690
3,134
3,56
3,130
3,835
3,722
3,351
3,19
3,308
3,690
3,281
3,338
3,901
3,475
3,110
3,148
3,722
3,762
3,244
3,858
3,730
3,678
3,655
3,358
3,2
3,492
3,634
3,690
3,430
3,550
3,623
3,136
3,851
3,624
3,753
3,288
3,799
3,197
3,831
3,138
3,550
3,917
3,624
3,240
3,107
3,135
3,964
3,924
3,321
3,997
3,700
3,825
3,975
3,499
3,616
3,462
3,226
3,799
3,461
3,605
3,728
3,906
3,600
3,60
3,519
3,308
3,796
3,44
3,382
3,386
3,728
3,452
3,978
3,526
3,882
3,737
3,842
3,207
3,351
3,38
3,666
3,490
3,405
3,775
3,593
3,581
3,512
3,425
3,633
3,740
3,957
3,875
3,146
3,805
3,749
3,543
3,317
3,21
3,314
3,844
3,22
3,675
3,534
3,541
3,815
3,425
3,854
3,465
3,975
3,386
3,166
3,980
3,685
3,959
3,183
3,799
3,980
3,462
3,138
3,637
3,460
3,543
3,778
3,963
3,162
3,561
3,272
3,111
3,950
3,219
3,827
3,22
3,220
3,591
3,93
3,816
3,838
3,445
3,409
3,584
3,543
3,550
3,41
3,101
3,167
3,570
3,906
3,550
3,519
3,84
3,337
3,472
3,601
3,574
3,2
3,614
3,988
3,131
3,860
3,829
3,76
3,293
3,220
3,191
3,425
3,471
3,590
3,40
3,302
3,742
3,906
3,914
3,445
3,513
3,624
3,847
3,864
3,422
3,774
3,324
3,638
3,573
3,442
3,761
3,269
3,770
3,317
3,733
3,927
3,730
3,881
3,871
3,624
3,3
3,402
3,136
3,510
3,877
3,636
3,770
3,68
3,417
3,337
3,854
3,550
3,760
3,135
3,544
3,534
3,404
3,550
3,22
3,324
3,392
3,678
3,543
3,759
3,166
3,906
3,595
3,61
3,380
3,698
3,409
3,527
3,465
3,183
3,849
3,3
3,781
3,40
3,109
3,167
3,137
3,883
3,724
3,799
3,799
3,891
3,361
3,797
3,955
3,17
3,217
3,838
3,385
3,710
3,166
3,700
3,110
3,713
3,906
3,164
3,693
3,604
3,717
3,554
3,20
3,256
3,953
3,214
3,745
3,245
3,214
3,148
3,541
3,652
3,382
3,881
3,859
3,577
3,202
3,399
3,770
3,882
3,993
3,148
3,550
3,41
3,110
3,988
3,84
3,187
3,596
3,137
3,440
3,751
3,348
3,690
3,678
3,566
3,40
3,690
3,285
3,889
3,235
3,82
3,602
3,543
3,745
3,882
3,829
3,66
3,425
3,831
3,749
3,691
3,851
3,534
3,134
3,26
3,268
3,701
3,592
3,938
3,325
3,377
3,84
3,728
3,624
3,84
3,426
3,84
3,550
3,159
3,180
3,592
3,671
3,903
3,244
3,895
3,988
3,119
3,624
3,943
3,722
3,842
3,658
3,795
3,377
3,148
3,84
3,830
3,690
3,754
3,799
3,658
3,440
3,749
3,882
3,324
3,955
3,791
3,425
3,543
3,882
3,342
3,701
3,864
3,600
3,540
3,831
3,490
3,519
3,641
3,600
3,577
3,619
3,550
3,362
3,921
3,537
3,191
3,107
3,539
3,136
3,375
3,512
3,717
3,487
3,916
3,529
3,383
3,622
3,56
3,605
3,246
3,425
3,896
3,976
3,436
3,592
3,324
3,436
3,624
3,311
3,141
3,527
3,351
3,217
3,425
3,512
3,293
3,722
3,180
3,737
3,778
3,120
3,678
3,829
3,366
3,299
3,600
3,450
3,136
3,921
3,166
3,425
3,250
3,148
3,864
3,779
3,224
3,201
3,476
3,943
3,624
3,19
3,529
3,341
3,881
3,566
3,871
3,104
3,1000
3,842
3,336
3,491
3,382
3,534
3,153
3,37
3,40
3,348
3,472
3,167
3,465
3,892
3,611
3,749
3,853
3,269
3,298
3,964
3,325
3,490
3,382
3,624
3,837
3,303
3,559
3,345
3,341
3,329
3,681
3,212
3,906
3,169
3,970
3,406
3,799
3,519
3,510
3,882
3,747
3,26
3,873
3,883
3,305
3,819
3,159
3,249
3,104
3,614
3,838
3,519
3,405
3,972
3,223
3,809
3,316
3,938
3,609
3,593
3,380
3,778
3,399
3,317
3,749
3,281
3,816
3,183
3,955
3,562
3,20
3,399
3,7
3,28
3,644
3,871
3,546
3,153
3,519
3,916
3,442
3,634
3,763
3,84
3,924
3,258
3,60
3,803
3,519
3,696
3,707
3,949
3,759
3,596
3,110
3,361
3,3
3,647
3,978
3,153
3,254
3,807
3,678
3,778
3,37
3,180
3,218
3,829
3,136
3,929
3,494
3,624
3,136
3,842
3,503
3,242
3,303
3,386
3,952
3,336
3,425
3,644
3,22
3,672
3,542
3,606
3,842
3,151
3,722
3,402
3,56
3,418
3,125
3,376
3,624
3,921
3,200
3,148
3,102
3,778
3,440
3,207
3,929
3,707
3,799
3,223
3,305
3,425
3,774
3,595
3,690
3,696
3,766
3,423
3,490
3,425
3,707
3,799
3,926
3,112
3,923
3,717
3,864
3,167
3,490
3,492
3,149
3,740
3,324
3,9
3,765
3,84
3,766
3,465
3,377
3,841
3,175
3,604
3,619
3,686
3,28
3,577
3,528
3,320
3,926
3,595
3,916
3,148
3,474
3,799
3,837
3,220
3,943
3,842
3,72
3,522
3,791
3,445
3,696
3,496
3,906
3,492
3,94
3,357
3,197
3,85
3,84
3,118
3,179
3,461
3,823
3,136
3,529
3,41
3,305
3,111
3,924
3,800
3,648
3,303
3,461
3,250
3,602
3,383
3,598
3,884
3,341
3,45
3,619
3,445
3,372
3,56
3,149
3,948
3,742
3,252
3,891
3,159
3,799
3,622
3,28
3,799
3,799
3,19
3,320
3,320
3,574
3,743
3,713
3,447
3,384
3,749
3,360
3,167
3,66
3,934
3,302
3,533
3,334
3,573
3,554
3,838
3,811
3,338
3,162
3,675
3,329
3,145
3,512
3,197
3,938
3,938
3,604
3,730
3,529
3,189
3,690
3,678
3,322
3,345
3,986
3,522
3,581
3,84
3,136
3,690
3,479
3,550
3,303
3,293
3,672
3,641
3,793
3,671
3,250
3,3
3,351
3,938
3,456
3,425
3,690
3,362
3,859
3,713
3,263
3,681
3,167
3,425
3,390
3,681
3,622
3,952
3,816
3,651
3,452
3,622
3,380
3,577
3,793
3,111
3,585
3,327
3,671
3,591
3,220
3,148
3,84
3,52
3,465
3,21
3,519
3,958
3,354
3,461
3,214
3,811
3,550
3,305
3,550
3,600
3,774
3,985
3,397
3,691
3,690
3,462
3,20
3,524
3,791
3,465
3,793
3,408
3,622
3,700
3,519
3,93
3,543
3,487
3,543
3,622
3,864
3,137
3,288
3,774
3,778
3,287
3,799
3,556
3,336
3,322
3,959
3,290
3,595
3,609
3,699
3,148
3,737
3,561
3,461
3,135
3,146
3,5
3,756
3,734
3,938
3,436
3,562
3,613
3,593
3,816
3,472
3,351
3,407
3,351
3,634
3,864
3,93
3,369
3,892
3,842
3,510
3,382
3,938
3,554
3,119
3,561
3,492
3,93
3,798
3,673
3,69
3,843
3,529
3,366
3,213
3,815
3,399
3,341
3,759
3,749
3,875
3,745
3,740
3,550
3,257
3,641
3,799
3,6
3,721
3,519
3,162
3,393
3,16
3,417
3,98
3,341
3,864
3,56
3,934
3,19
3,148
3,135
3,690
3,250
3,167
3,708
3,829
3,749
3,307
3,624
3,696
3,696
3,734
3,465
3,745
3,612
3,534
3,52
3,916
3,257
3,759
3,51
3,40
3,376
3,737
3,436
3,512
3,667
3,149
3,848
3,835
3,943
3,305
3,204
3,376
3,341
3,620
3,943
3,749
3,497
3,407
3,425
3,321
3,737
3,271
3,63
3,793
3,733
3,386
3,137
3,153
3,623
3,103
3,22
3,699
3,425
3,577
3,323
3,923
3,868
3,28
3,51
3,760
3,834
3,396
3,153
3,211
3,9
3,838
3,217
3,490
3,17
3,541
3,534
3,351
3,293
3,624
3,566
3,146
3,167
3,695
3,138
3,151
3,924
3,518
3,700
3,619
3,337
3,864
3,624
3,554
3,770
3,643
3,882
3,923
3,476
3,728
3,351
3,41
3,425
3,425
3,431
3,101
3,745
3,788
3,106
3,550
3,380
3,540
3,619
3,419
3,932
3,550
3,56
3,975
3,308
3,137
3,934
3,134
3,778
3,153
3,223
3,462
3,180
3,725
3,288
3,326
3,136
3,179
3,293
3,489
3,344
3,713
3,462
3,294
3,14
3,344
3,176
3,968
3,147
3,362
3,156
3,875
3,101
3,667
3,819
3,785
3,425
3,593
3,638
3,197
3,501
3,271
3,516
3,844
3,156
3,838
3,539
3,508
3,906
3,768
3,532
3,354
3,543
3,613
3,137
3,690
3,148
3,691
3,907
3,40
3,212
3,99
3,430
3,877
3,831
3,160
3,673
3,436
3,90
3,449
3,414
3,749
3,646
3,84
3,916
3,924
3,151
3,138
3,906
3,598
3,382
3,469
3,671
3,342
3,541
3,305
3,430
3,799
3,464
3,543
3,559
3,700
3,456
3,314
3,34
3,609
3,755
3,271
3,534
3,882
3,219
3,371
3,149
3,56
3,408
3,883
3,742
3,327
3,745
3,713
3,422
3,79
3,470
3,548
3,595
3,288
3,745
3,98
3,84
3,955
3,571
3,37
3,829
3,462
3,595
3,39
3,585
3,552
3,539
3,425
3,7
3,859
3,197
3,156
3,622
3,807
3,883
3,487
3,156
3,543
3,420
3,425
3,79
3,938
3,595
3,487
3,101
3,456
3,63
3,110
3,262
3,722
3,800
3,427
3,329
3,62
3,793
3,223
3,700
3,965
3,700
3,724
3,526
3,728
3,103
3,696
3,749
3,532
3,770
3,408
3,194
3,509
3,492
3,720
3,749
3,971
3,842
3,915
3,320
3,606
3,655
3,619
3,338
3,604
3,358
3,993
3,655
3,733
3,101
3,895
3,119
3,678
3,22
3,841
3,371
3,864
3,883
3,490
3,831
3,496
3,263
3,1000
3,944
3,658
3,269
3,21
3,434
3,985
3,724
3,638
3,637
3,875
3,814
3,408
3,619
3,989
3,22
3,363
3,413
3,696
3,449
3,749
3,620
3,217
3,620
3,30
3,447
3,550
3,998
3,425
3,507
3,138
3,360
3,407
3,629
3,149
3,475
3,26
3,385
3,317
3,150
3,490
3,425
3,774
3,60
3,871
3,135
3,34
3,975
3,901
3,175
3,494
3,98
3,451
3,923
3,529
3,443
3,111
3,612
3,540
3,749
3,984
3,300
3,84
3,271
3,671
3,949
3,462
3,561
3,377
3,811
3,293
3,624
3,624
3,564
3,311
3,419
3,915
3,540
3,382
3,180
3,298
3,23
3,386
3,581
3,564
3,461
3,366
3,529
3,742
3,41
3,907
3,188
3,298
3,552
3,263
3,216
3,345
3,509
3,938
3,130
3,288
3,303
3,153
3,926
3,989
3,681
3,799
3,338
3,614
3,425
3,685
3,425
3,70
3,298
3,612
3,554
3,532
3,110
3,93
3,529
3,593
3,816
3,298
3,158
3,737
3,819
3,784
3,197
3,325
3,596
3,736
3,14
3,376
3,41
3,927
3,153
3,750
3,324
3,926
3,84
3,266
3,534
3,483
3,540
3,543
3,197
3,103
3,700
3,622
3,830
3,696
3,503
3,745
3,658
3,513
3,345
3,727
3,487
3,17
3,314
3,799
3,838
3,382
3,593
3,189
3,129
3,645
3,110
3,519
3,622
3,850
3,774
3,595
3,79
3,550
3,44
3,99
3,382
3,740
3,333
3,408
3,912
3,585
3,950
3,623
3,542
3,6
3,938
3,354
3,213
3,491
3,734
3,736
3,324
3,493
3,490
3,269
3,503
3,614
3,175
3,137
3,863
3,135
3,567
3,556
3,409
3,838
3,678
3,52
3,203
3,1000
3,820
3,101
3,895
3,487
3,359
3,540
3,102
3,226
3,789
3,529
3,366
3,155
3,619
3,156
3,941
3,658
3,522
3,753
3,296
3,169
3,654
3,15
3,372
3,472
3,155
3,399
3,644
3,324
3,483
3,380
3,445
3,629
3,351
3,864
3,302
3,562
3,573
3,916
3,196
3,728
3,537
3,855
3,250
3,786
3,425
3,350
3,361
3,901
3,4
3,647
3,818
3,585
3,864
3,121
3,835
3,815
3,870
3,65
3,882
3,718
3,624
3,356
3,915
3,859
3,396
3,895
3,293
3,173
3,538
3,447
3,258
3,56
3,248
3,372
3,496
3,695
3,907
3,366
3,317
3,506
3,730
3,802
3,730
3,522
3,101
3,336
3,827
3,622
3,376
3,644
3,975
3,541
3,842
3,540
3,687
3,742
3,519
3,948
3,19
3,600
3,129
3,219
3,550
3,57
3,149
3,783
3,964
3,200
3,491
3,419
3,696
3,324
3,197
3,541
3,934
3,810
3,72
3,220
3,377
3,153
3,955
3,68
3,362
3,197
3,820
3,51
3,244
3,906
3,691
3,975
3,770
3,452
3,110
3,416
3,157
3,605
3,892
3,622
3,722
3,107
3,110
3,797
3,881
3,883
3,645
3,516
3,637
3,304
3,871
3,365
3,320
3,21
3,713
3,392
3,770
3,386
3,229
3,867
3,380
3,390
3,72
3,609
3,153
3,110
3,592
3,50
3,745
3,978
3,924
3,598
3,28
3,728
3,311
3,351
3,745
3,496
3,850
3,269
3,325
3,257
3,985
3,325
3,778
3,35
3,541
3,365
3,20
3,356
3,728
3,349
3,690
3,496
3,101
3,352
3,34
3,707
3,644
3,523
3,842
3,519
3,561
3,570
3,915
3,624
3,737
3,817
3,550
3,258
3,146
3,19
3,671
3,799
3,978
3,351
3,409
3,915
3,515
3,550
3,700
3,136
3,784
3,878
3,43
3,797
3,371
3,167
3,44
3,277
3,895
3,491
3,754
3,874
3,690
3,324
3,66
3,659
3,24
3,730
3,149
3,482
3,57
3,110
3,678
3,631
3,818
3,129
3,864
3,658
3,915
3,369
3,799
3,842
3,147
3,728
3,93
3,596
3,722
3,624
3,793
3,623
3,71
3,405
3,956
3,681
3,864
3,820
3,797
3,574
3,838
3,402
3,148
3,76
3,634
3,85
3,136
3,155
3,871
3,734
3,515
3,325
3,987
3,19
3,213
3,136
3,331
3,444
3,436
3,749
3,895
3,819
3,518
3,153
3,482
3,496
3,404
3,153
3,17
3,773
3,257
3,19
3,730
3,261
3,607
3,835
3,17
3,655
3,514
3,906
3,410
3,141
3,733
3,490
3,103
3,283
3,317
3,138
3,915
3,119
3,515
3,136
3,175
3,37
3,793
3,118
3,673
3,720
3,385
3,882
3,293
3,543
3,956
3,136
3,841
3,658
3,884
3,728
3,543
3,624
3,305
3,110
3,250
3,989
3,167
3,728
3,745
3,956
3,146
3,556
3,380
3,603
3,196
3,504
3,461
3,263
3,829
3,471
3,843
3,325
3,336
3,167
3,149
3,915
3,334
3,119
3,490
3,906
3,324
3,158
3,250
3,733
3,338
3,151
3,84
3,749
3,408
3,864
3,827
3,68
3,818
3,44
3,386
3,534
3,641
3,416
3,425
3,854
3,6
3,461
3,675
3,882
3,386
3,997
3,265
3,269
3,728
3,799
3,519
3,963
3,547
3,9
3,854
3,539
3,445
3,585
3,218
3,104
3,742
3,327
3,890
3,146
3,342
3,220
3,620
3,571
3,111
3,335
3,462
3,139
3,850
3,955
3,407
3,855
3,620
3,374
3,864
3,732
3,425
3,326
3,882
3,577
3,975
3,294
3,114
3,961
3,76
3,769
3,696
3,541
3,654
3,238
3,792
3,685
3,891
3,451
3,742
3,797
3,377
3,728
3,362
3,135
3,430
3,327
3,103
3,722
3,543
3,976
3,1000
3,700
3,490
3,207
3,604
3,691
3,749
3,158
3,575
3,584
3,778
3,543
3,191
3,282
3,975
3,479
3,770
3,219
3,175
3,818
3,564
3,155
3,215
3,741
3,28
3,833
3,916
3,910
3,492
3,317
3,519
3,505
3,75
3,322
3,910
3,552
3,988
3,201
3,137
3,302
3,725
3,162
3,146
3,582
3,199
3,685
3,68
3,169
3,780
3,485
3,786
3,644
3,719
3,678
3,883
3,993
3,394
3,15
3,461
3,159
3,135
3,426
3,386
3,934
3,451
3,858
3,733
3,569
3,66
3,762
3,976
3,226
3,311
3,20
3,882
3,512
3,423
3,136
3,906
3,293
3,119
3,543
3,324
3,186
3,449
3,770
3,950
3,768
3,844
3,932
3,100
3,950
3,806
3,169
3,198
3,293
3,294
3,135
3,751
3,293
3,519
3,102
3,270
3,138
3,310
3,882
3,729
3,66
3,293
3,997
3,19
3,972
3,550
3,637
3,144
3,817
3,217
3,987
3,128
3,739
3,61
3,860
3,626
3,22
3,103
3,320
3,958
3,645
3,882
3,41
3,22
3,838
3,35
3,296
3,466
3,36
3,877
3,404
3,656
3,130
3,335
3,505
3,41
3,541
3,730
3,213
3,76
3,345
3,244
3,543
3,473
3,387
3,619
3,855
3,135
3,654
3,351
3,698
3,360
3,700
3,604
3,605
3,637
3,907
3,882
3,906
3,197
3,173
3,938
3,698
3,543
3,849
3,121
3,859
3,966
3,606
3,793
3,394
3,9
3,22
3,372
3,167
3,550
3,172
3,217
3,78
3,975
3,219
3,13
3,592
3,712
3,66
3,492
3,745
3,265
3,966
3,543
3,985
3,731
3,553
3,334
3,29
3,180
3,508
3,197
3,445
3,431
3,915
3,799
3,219
3,778
3,462
3,799
3,219
3,708
3,317
3,367
3,842
3,72
3,93
3,764
3,614
3,799
3,345
3,858
3,310
3,419
3,496
3,475
3,770
3,399
3,463
3,40
3,638
3,567
3,675
3,348
3,243
3,723
3,541
3,258
3,658
3,167
3,623
3,44
3,919
3,541
3,816
3,490
3,561
3,826
3,320
3,830
3,377
3,425
3,173
3,540
3,827
3,44
3,67
3,3
3,238
3,28
3,725
3,72
3,20
3,561
3,515
3,552
3,305
3,598
3,927
3,6
3,563
3,17
3,690
3,473
3,19
3,464
3,681
3,613
3,167
3,559
3,204
3,102
3,418
3,180
3,901
3,658
3,541
3,289
3,955
3,713
3,28
3,440
3,658
3,733
3,828
3,561
3,700
3,742
3,109
3,148
3,698
3,612
3,534
3,183
3,924
3,472
3,532
3,300
3,424
3,619
3,320
3,924
3,250
3,250
3,346
3,362
3,562
3,727
3,354
3,303
3,724
3,834
3,624
3,20
3,296
3,360
3,19
3,1000
3,801
3,766
3,938
3,314
3,534
3,66
3,828
3,28
3,35
3,316
3,541
3,370
3,445
3,32
3,576
3,910
3,791
3,916
3,778
3,975
3,153
3,70
3,302
3,22
3,449
3,727
3,467
3,535
3,858
3,672
3,107
3,425
3,136
3,28
3,624
3,882
3,405
3,34
3,35
3,571
3,975
3,688
3,526
3,592
3,834
3,720
3,324
3,749
3,943
3,952
3,624
3,778
3,756
3,624
3,522
3,89
3,577
3,639
3,619
3,445
3,921
3,985
3,722
3,597
3,490
3,147
3,84
3,733
3,65
3,810
3,740
3,399
3,418
3,800
3,811
3,269
3,906
3,386
3,3
3,402
3,604
3,835
3,906
3,8
3,23
3,384
3,107
3,799
3,510
3,56
3,522
3,819
3,959
3,969
3,541
3,37
3,529
3,425
3,622
3,883
3,993
3,737
3,425
3,749
3,328
3,858
3,60
3,781
3,490
3,119
3,566
3,854
3,938
3,800
3,20
3,409
3,445
3,324
3,324
3,361
3,525
3,490
3,66
3,816
3,491
3,844
3,23
3,771
3,550
3,675
3,39
3,450
3,622
3,341
3,505
3,111
3,70
3,534
3,17
3,581
3,136
3,864
3,799
3,250
3,814
3,302
3,60
3,148
3,972
3,203
3,700
3,404
3,791
3,734
3,346
3,634
3,191
3,404
3,419
3,359
3,76
3,543
3,624
3,214
3,290
3,251
3,985
3,361
3,84
3,890
3,624
3,399
3,397
3,12
3,317
3,550
3,829
3,914
3,99
3,56
3,807
3,838
3,418
3,519
3,690
3,470
3,396
3,465
3,430
3,595
3,38
3,22
3,573
3,325
3,167
3,426
3,104
3,577
3,978
3,66
3,141
3,720
3,543
3,819
3,472
3,107
3,678
3,720
3,151
3,529
3,137
3,993
3,740
3,561
3,611
3,180
3,735
3,214
3,600
3,328
3,493
3,111
3,327
3,269
3,60
3,418
3,728
3,392
3,819
3,802
3,634
3,916
3,372
3,513
3,382
3,489
3,955
3,438
3,686
3,532
3,362
3,938
3,125
3,968
3,169
3,87
3,614
3,540
3,703
3,120
3,84
3,686
3,761
3,40
3,519
3,425
3,158
3,492
3,914
3,84
3,153
3,196
3,462
3,492
3,40
3,428
3,774
3,324
3,906
3,382
3,484
3,807
3,135
3,541
3,56
3,137
3,266
3,604
3,778
3,316
3,749
3,997
3,571
3,141
3,997
3,964
3,950
3,148
3,103
3,372
3,425
3,766
3,415
3,637
3,658
3,612
3,820
3,66
3,540
3,541
3,244
3,28
3,738
3,162
3,390
3,760
3,149
3,831
3,219
3,924
3,742
3,28
3,842
3,519
3,916
3,371
3,624
3,842
3,658
3,966
3,624
3,290
3,543
3,929
3,250
3,722
3,576
3,749
3,405
3,577
3,229
3,807
3,320
3,111
3,172
3,137
3,116
3,761
3,135
3,19
3,136
3,529
3,929
3,967
3,816
3,799
3,786
3,678
3,56
3,517
3,453
3,940
3,532
3,672
3,554
3,975
3,110
3,600
3,71
3,216
3,529
3,541
3,522
3,149
3,550
3,102
3,283
3,265
3,955
3,534
3,519
3,180
3,396
3,34
3,305
3,26
3,57
